titulo;autor;texto
X - V;Alberto de Oliveira;"Que mão que nos acena 
Sempre através de um sonho?...
— Ó túmulo! és medonho! 
Ó morte! és sempre assim!
Às vezes eu não sei 
Que mágoa me lacera, 
Que mesmo nem quisera 
Te ver ao pé de mim!"
X - XI;Alberto de Oliveira;"Como sudários, vejo 
As nuvens se arrastando,
E ouço a voz longínqua 
De uns gênios pranteando.
E a lua que aparece,
Com a alvinitez de um lírio, 
Pasma porque a um morto 
Irá servir de círio.
Como um lençol de morte, 
Se alarga o véu da bruma 
No ar pesado e frio;
E o céu sem luz nenhuma,
Vejo arquear-se trêmulo 
Cheio de nódoas pretas; 
Na terra, como uns ais, 
Morrem as violetas!
Ó noite! no teu seio 
Há um grande cemitério! 
Errai, sombras do túmulo! 
Ó filhas do mistério!
Ó meu amor! teu féretro 
Que não cabe no mundo,
A noite vai guardá-lo 
Ao seio seu profundo!"
X - XII;Alberto de Oliveira;"Era ao morrer da noite.
Eu via o negro bando 
Das sombras, pouco a pouco, 
Se ir evaporando;
E pranteava, quando, 
Argêntea, luminosa,
Vi da amplidão superna 
Uma encantada lágrima 
Rolar silenciosa.
E nisso — o olhar imerso 
No céu,— se desfaziam 
As nuvens; as estrelas 
No azul apareciam.
E então, qual essa lágrima, 
Imensa, alva, divina,
Vi levantar-se trêmula 
A Vênus matutina!"
X - XIII;Alberto de Oliveira;"Quando ao ideal ainda 
Leva-me a fantasia,
Lá num país escuro 
Onde não chega o dia, 
Sinto, nas noites minhas, 
Chegar do pensamento 
As ágeis andorinhas.
Aí, sobre esse mundo, 
Há um dístico funéreo, 
Um lúgubre — aqui jaz —
— Naquele cemitério 
O meu amor profundo 
Está dormindo em paz!"
XXV - A FONTOURA XAVIER;Alberto de Oliveira;"Eu não leio somente a história dos amantes, 
Os ternos madrigais que o coração suspira; 
Não vivo só de olhar a lírica safira 
Do amadornado céu, nas noites gotejantes.
Também sei me enlevar, se, em sacrossanta ira, 
O Bem calca com os pés os Vícios arrogantes, 
E, como tn, folheio a lenda dos gigantes,
E sei lhes dar também uma canção na lira.
Por isso, de meu quarto os três degraus subindo, 
Verás sobre o Intermezzo a Ilíada se abrindo, 
Enquanto, ao muro, além, velando a filigrana,
Como faz um fidalgo aos pálidos avós,
Está um Bayard guerreiro aos pés duma sultana, 
As Vênus ideais ao lado dos heróis."
XXVI - O MÊS DE OUTUBRO - A ARTUR AZEVEDO;Alberto de Oliveira;"Ventava um tanto a Leste. Ao longe, onde difusa 
Via-se uma suave e mole claridade,
A um cerro, a uma rocha, a um monte em orfandade 
A neve preparava a algodoada blusa.
No silêncio do ar havia um quer que fosse 
De uma asa a fechar-se. A olímpica frescura, 
O azulado ideal das pétalas da altura 
Tinha os tons de um sorrir religioso e doce.
Havia um bocejar de luz prometeana.
Era a estrela a morrer. Um vinho de luz turva 
Ia enchendo do céu a taça semi-curva 
Voltada na amplidão com uns tons de porcelana.
Começou a cantar um’ave nesse instante;
E alguém que contemplasse as vias luminosas, 
Veria um apertar de mãos misteriosas
E uns deuses a correr no páramo arquejante.
Depois um ciciar de bocas e de arminhos,
Como um beijo na sombra. Após, no descampado, 
O silêncio em que fica um leito abandonado 
Na branca confusão das rendas e dos linhos.
A luz sarjava o ar de um sentimento rubro.
O oceano acordou-se à uma harmonia estranha,
O sol pôs-se a espiar por trás duma montanha...
— Foi assim que se fez o belo  mês de Outubro."
XXVII - LUZ NOVA - A A. BARREIROS - I;Alberto de Oliveira;"De há muito eu ando a pensar 
Se o louro de tuas tranças 
Será mais que o do luar 
Das minhas novas esp’ranças;
E se haverá porventura 
Em todo o lago dos céus 
Um cisne de mais alvura 
Que o cisne dos sonhos meus.
É um prodígio, um portento 
Ver num instante mudado 
O escuro de um céu nublado 
No azul de um bom firmamento.
E foi o que tu fizeste,
Ó loura! nest’alma inteira: 
Plantaste um pé de roseira 
Aonde eu tinha um cipreste!"
XXVII - LUZ NOVA - A A. BARREIROS - II;Alberto de Oliveira;"Por muitas vezes eu cismo 
Nessas mudanças seguidas,
Em que, de abismo em abismo, 
Ou salvam-se muitas almas 
Ou perdem-se muitas vidas.
Porém de tais resplendores 
Me apareceste banhada,
De tal luz, de tais amores, 
Inconcebíveis, profundos;
Que, ao ver-te assim rodeada, 
Fiquei com a fronte suspensa, 
Pensando na luz imensa 
Que corre nos outros mundos!"
XXVII - LUZ NOVA - A A. BARREIROS - III;Alberto de Oliveira;"Disseram-me ontem, filha, 
Falando-se a teu respeito,
Que alguém que ouvira teu peito 
Bater por sob a escomilha;
Que alguém, algum trovador, 
Que com a tuba dos tinteiros 
Cantava assuntos guerreiros 
Mas não assuntos de amor;
Ao desfolhar de um sorriso. 
De acre ironia manchado, 
Pusera a pena de um lado 
Rompendo num improviso.
Aquele olhar fundo e célico 
Todo esvaiu-se num cântico, 
E o nosso trovador bélico 
Fez-se poeta romântico.
Quis crer... mas tu me disseste 
Que tens o peito gelado,
Como o mármor’ olvidado 
No olvido de campa agreste!"
XXVII - LUZ NOVA - A A. BARREIROS - IV;Alberto de Oliveira;"À noite, quando reunidos 
À ceia, em redor da mesa, '
Em frente um d’outro sentados, 
Ah! me parece que escuto 
Gemer a minh’alma presa 
Na roda de teus vestidos 
Por nossos pés espalhados.
Depois eu sinto que a bebes 
De gole em gole, tirana! 
Se do teu lábio aproximas 
A xíc'ra de porcelana.
Mas nesse engano em que, lento, 
Somente eu sinto os abrolhos, 
Para vingar-me, sedento, 
Erguendo a chávena pura, 
Creio que ao chá de mistura 
Estou bebendo os teus olhos!"
XXVII - LUZ NOVA - A A. BARREIROS - V;Alberto de Oliveira;"Metade nos teus cabelos, 
Outra metade afastada, 
Minh’alma vive abafada 
Na gemônia de uns anelos!
De que lhe valem as asas 
Que lhe deste pr’a voar,
Se ela ascender nunca pode 
Ao teu sacríssimo altar!
És a estrela que clareia 
E foge, — a onda que alaga;
— Onda, — chamaste-me a areia, 
Astro — chamaste-me a vaga.
Ah! que eu só veja em assombro 
Todos os dias, ó flor! 
A garça do teu amor 
Pousar-me por sobre o ombro!
E que seu voo suave,
Pelos rosais do caminho,
Não siga, como uma ave 
Que vai em busca do ninho!"
XXVII - LUZ NOVA - A A. BARREIROS - VI;Alberto de Oliveira;"Quando o teu olhar se embebe 
Em meu olhar, lenta, lenta,
Há uma fonte que rebenta 
Em o meu peito — esse Horebe! 
E todo um povo que anseia 
E que me enche o interior, 
Nessa cristalina veia 
Estanca a sede do amor!
Por isso quero-te ao perto; 
De ver-te nada me impede, 
Pois dói-me o grito de sede 
Das multidões no deserto."
XXVII - LUZ NOVA - A A. BARREIROS - VII;Alberto de Oliveira;"Não sei onde há mais penas: 
Se no leito de teu colo,
Se no das crenças serenas 
Que abriste p’ra meu consolo.
É de uma beleza extrema 
Tua voz se balbucia 
Esse cântico — Maria! 
E — Jesus — esse poema !
Se falas dos céus, dos astros,
De Deus, da luz, d’alvorada, 
Quando, branca, ensanguentada, 
Morria-me a fé de rastos!
Não sei onde há mais pureza 
Se no olhar que diz — amor! 
Se no que exclama — Senhor! 
E diz após — Natureza!"
XXVII - LUZ NOVA - A A. BARREIROS - VIII;Alberto de Oliveira;"Quando, ao meu lado, eu, assim, 
Vejo-te aérea e tão bela,
Que até te julgo uma estrela 
Suspensa por sobre mim…
Quando te sinto ao meu lado, 
Tão pura, tão casta, ó pomba! 
Como uma bênção que tomba 
Lá do azul imaculado…
Quando — pequenos gigantes — 
Em mim teus olhos tu cravas, 
Teus olhos — cetíneas lavas,
E como que palpitantes...
Quando essas duas turquesas 
Dest’alma lanças n’oceano,
Com o colar indiano 
Daquelas mortas princesas…
Ah! eu não sei o que exprime 
Todo o meu ser nesse eflúvio! 
Sente as flamas do Vesúvio... 
Sente as vertigens do Crime!"
XXVII - LUZ NOVA - A A. BARREIROS - IX;Alberto de Oliveira;"Aquela florzinha azul 
Que ontem trouxeste do campo, 
E que era o berço anilado, 
Talvez, de algum pirilampo, 
Pelos vargedos exul;
Morreu... seu rosto esmaiado 
Tinha... não sei bem a cor; 
Tinha a cor do leito amado,
Onde, lampírio adorado,
Tu dormes, ó meu amor!"
XXVII - LUZ NOVA - A A. BARREIROS - X;Alberto de Oliveira;"Eu sei que mais que aos meus versos 
Amas à noite escutares 
A voz de alguma viola,
Os sons duma ária espanhola 
Pelos serenos dispersos.
É que, disseste uma vez,
Há um quê de mais harmonia 
Nestes sons que a poesia 
De teus versos nunca fez.
Para poder te agradar 
Hei de mandar ajuntar 
Às cordas de minha lira
As cordas de um bandolim;
E quando eu cantar, assim,
Do amor na volúpia imersos,
Ao céu não leves o olhar,
Porque na luz do luar 
‘Starão chorando os meus versos."
XXVII - LUZ NOVA - A A. BARREIROS - XI;Alberto de Oliveira;"Não amo o lar em que moras, 
E eu sei que é lindo o teu lar, 
Pois a tua casa branca 
Tem janelas para o mar!
Temo, é que amo-te e muito! 
Temo que o monstro algum dia... 
Saltando da jaula fria,
Não queira te arrebatar.
És minha só, e por mim 
É só que deves pensar... 
Por que passeias na praia? 
Por que contemplas o mar?
Não amo o teu lar! Se eu fosse 
A viração, ao passar,
Fechara aquela janela 
Que se abre para o mar!"
XXVII - LUZ NOVA - A A. BARREIROS - XII;Alberto de Oliveira;"Como tu vês, no meu peito 
Lançaste este amor profundo,
Que eu não acho um mundo aonde 
Me abrigue com este mundo.
A mim, pequeno que era, 
Encheste de luz tamanha,
Que eu me pareço um gigante 
Carregando uma montanha.
E em meio de meu caminho,
Eu sei, s’um dia cansar,
O peso desta montanha
Há de espremer-me e esmagar.
E sob esse peso enorme
O que serei eu? — Me aterra 
Ver o azul — esse infinito —
Sobre essa migalha — a terra!!!"
XXVII - LUZ NOVA - A A. BARREIROS - XIII;Alberto de Oliveira;"Estas pequenas canções 
Cheias do amor que me deste, 
Que pensas? Quando morrermos 
Terão também seu cipreste?
Não! Dos lírios do teu peito 
Nas urnas imaculadas 
Eu pedirei que deponham 
Essas canções mal rimadas.
Depois... Ramalhai, salgueiros! 
Luares brancos, brilhai!
— Estão aqui dois amantes 
Adormecidos num ai!"
