titulo;autor;texto
POEMA - INTRODUÇÃO - PARTE XXI;Luís Guimarães Junior;"cultos e ideais, lentamente foi perdendo a aptidão
de isolar-se em transcendências de sentimento. Nem sempre, nos versos dele, a
emoção resultará do sentimento afetivo acordado na alma pela ideia dramática
do assunto, senão por uma convergência de melodias exóticas que a linguagem
lhe empresta, já pela rima, já pela imagem, já pela estridorosa eufonia do
adjetivo e do metro. É uma emoção que vai ao cérebro antes pelo ouvido do
que pelo coração, e que eu de melhor grado agradeceria à música do que à
literatura. Poucos livros deixam, como os Sonetos e Rimas, recompor com mais
escrupulosa fidelidade a fisiologia artística do escritor, estudar sob que aspectos
as coisas o ferem, depois ver como ele faceta e lapida a mais leve das suas
impressões de aquarelista — águia ou albatroz por cima da vaga ululante, um

fim de valsa fugindo pela janela entreaberta, silhouettes de cúpulas, escorços de
paisagens, perfis de mulher, qualquer efeito ou qualquer tom — para as
cristalizar depois no engaste dum soneto ou de meia dúzia de estrofes. Deliciosa
maneira artística, onde eu descubro o que de mais puro tem a língua e a poesia
de mais plástico; e onde, como num ciclorama vertiginoso, cintilam
transparências de água entre maciços de folhagem, rumores de abelhas e trilos
de aves,"
POEMA - INTRODUÇÃO - PARTE XXII;Luís Guimarães Junior;"ziguezagues de caprichos, acaroados de ocaso, nudezes ebúrneas
estátuas... todas as músicas enfim do universo que respira e canta, na plenitude
do seu disforme ser. A perfeição calma do verso trai o homem que percorreu os
receptáculos da grande arte mãe, beijou os nus sublimes de Sanzio e Vinci, e
conhece de perto o diletantismo canalha das modernas capitais. E o verso,
assimilando inconscientemente as pomas das deusas, as musculaturas dos
efebos e dos heróis, transparências de marinhas cortadas de steamers, sorrisos
de mulheres e reminiscências de efêmeros amores; o verso sai-lhe numa
correção esvazada, numa largueza de estilo, lavrando em cada uma dessas
pequeninas obras-primas um baixo relevo de Acrópole, fulgurante e divino. Na
escultura de muitos dos sonetos do livro também sentirá o leitor a cada
instante, inquieta, proeminente, a influência do bibelô na arte de escrever, que
já surpreendera Paris nos primeiros romances dos Goncourts.
Depuradora do gosto, e dando ao espírito uma percepção mais luminosa, mais

dolorosamente incisiva, da vida das coisas, aquela frequentação pelo bric-à-
brac, das formas de arte, rebuscadas ou exóticas, desperta alfim na

personalidade do escritor uma rara elegância sugestiva, e uma singular finura de
con"
POEMA - INTRODUÇÃO - PARTE XXIII;Luís Guimarães Junior;"cordância estética. Estas qualidades são inimigas da violência e proíbem no
poeta a explosão dos sentimentos extremos: — aquelas grandes cóleras
dramáticas de que o romantismo tirava efeitos para escravizar as plateias ávidas
de calafrio. Mesmo, uma preocupação de serenidade aristocrática transluz em
todos os pormenores da Lírica de Luís Guimarães. Na sua ironia, por exemplo,
que ele atenuou até uma espécie de humor benévolo, serpenteando duma
existência sem contratempos nem torturas. Na sua voluptuosidade, que é uma
espécie de arrulho amoroso, mesmo apesar do seu temperamento escandecido.
E aqui e além, notas críticas, intenções de malícia casta, finuras de desenho
encantadoras — como nas manchas das porcelanas japonesas, família rose ou
vert-celadon, que, sem nervuras salientes, abstraindo a linha quase, dão a ideia
por massas, num efeito sutil de abstração acessível somente às retinas
educadas. Este lírico, gasto pela poesia do coração, educou os olhos para a
compensação de descrever, no dia em que já não pudesse amar. E neste ponto
o parnasiano fica, com extraordinárias qualidades de paleta e cinzel — um
refinado. Que talvez pudesse dizer, como o Charles Demailly dos Goncourt — je
suis un homme pour qui le monde visible existe."
POEMA - MISTICISMO;Luís Guimarães Junior;"A Cecília Guimarães
No dia de seus anos
Roma, 20 de março de 1880
A luz do teu sorriso
Meigo como o luar,
Sinto minha alma entrar
No azul do Paraíso;
E junto a Deus diviso
Bela a me contemplar,
Quem há de me amparar
No dia do Juízo:
Ó doce Formosura,
Pura! mil vezes pura!
Enquanto me sorris,
Minha alma delirante
Pensa na dor de Dante
E pensa em Beatriz.


PRIMEIRA PARTE

Nel mezzo del mio cor Madonna siede,
E qual è la mia vita ela sel vede."
POEMA - PETRARCA.;Luís Guimarães Junior;Quod spiro et placeo, si placeo, tuum est.
POEMA - O CORAÇÃO QUE BATE NESTE PEITO;Luís Guimarães Junior;"O coração que bate neste peito
E que bate por ti unicamente,

O coração, outrora independente, Hoje humilde, cativo e satisfeito;

Quando eu cair, enfim, morto e desfeito,
Quando a hora soar lugubremente
Do repouso final, — tranquilo e crente
Irá sonhar no derradeiro leito.
E quando um dia fores comovida
Como visão que entre os sepulcros erra,
Visitar minha fúnebre guarida,
O coração, que toda em si te encerra,
Sentindo-te chegar, mulher querida,
Palpitará de amor dentro da terra."
POEMA - O ESQUIFE;Luís Guimarães Junior;Rosa d’amor, rosa purpúrea e bela.
POEMA - GARRETT.;Luís Guimarães Junior;"Como é ligeiro o esquife perfumado
Que conduz o teu corpo, ó flor mimosa!
Mal pousaste entre nós, alma saudosa,
Pouco adejaste, ó querubim nevado!
E vás descendo ao túmulo sagrado,
Igual à incauta e leve mariposa
Que sem sentir queimou a asa ansiosa
Do mundo vil no fogo profanado.


Mas eu, que acabo de te ver perdida
Nos abismos sem fim da Natureza,
Ó minha filha! ó terna flor caída.
Eu, que perdi contigo a fortaleza,
As ilusões, o gozo, a crença e a vida,
Ah! eu bem sei quanto esse esquife pesa!

Londres."
POEMA - O SONO DE UM ANJO;Luís Guimarães Junior;"Quando ela dorme como dorme a estrela
Nos vapores da tímida alvorada,
E a sua doce fronte extasiada
Mais perfeita que um lírio, e tão singela,
Tão serena, tão lúcida, tão bela
Como dos anjos a cabeça amada,
Repousa na cambraia perfumada,
Eu velo absorto o casto sono dela.
E rogo a Deus, enquanto a estrela brilha,
Deus que protege a planta e a flor obscura
E nos indica do futuro a trilha,
Deus, por quem toda a Criação se humilha,
Que tenha pena dessa criatura,
Desse botão de flor — que é minha filha.

Florença."
POEMA - FORA DA BARRA;Luís Guimarães Junior;"Adeus! Adeus! Nas cerrações perdida
Vejo-te apenas, Guanabara ativa..."
POEMA - VARELLA. — AO RIO DE JANEIRO;Luís Guimarães Junior;"Já vamos longe... Os morros benfazejos
Metem na bruma os cimos alterosos...
Ventos da tarde, ventos lacrimosos,
Vós sois da Pátria os derradeiros beijos!


As alvas plagas, os profundos brejos,
Ficam além, além! Adeus, gostosos
Tormentos do passado! Adeus, ó gozos!
Adeus, ó velhos e infantis desejos!
Na fugitiva luz do sol poente
Vai-se apagando — ao longe — tristemente
Do Corcovado a majestosa serra:
O mar parece todo um só gemido...
E eu mal sustenho o coração partido,
Oh terra de meus pais! Oh minha terra!

1873."
POEMA - O CRUZEIRO DO SUL;Luís Guimarães Junior;Não vimos mais enfim que mar, e céu.
POEMA - OS LUSÍADAS.;Luís Guimarães Junior;"Tudo sumiu-se na distância... Agora
Que o tombadilho escuro e sossegado,
Convida o amargo espírito exilado
A relembrar a vida, hora por hora:
Minha alma como a sombra gemedora
Das velhas lendas corre o iluminado
E vasto espaço, apenas animado
Pela vaga do mar alta e sonora;
Do firmamento esplêndido e imponente
Alguém me diz: “Tu voltarás um dia,
Ó coração! à tua pátria ausente!”
E elevo a fronte à abóbada sombria:
Era Deus, cujas vozes simplesmente
O Cruzeiro do Sul me repetia."
POEMA - VISITA À CASA PATERNA;Luís Guimarães Junior;"A minha Irmã Isabel.


Como a ave que volta ao ninho antigo,
Depois de um longo e tenebroso inverno,
Eu quis também rever o lar paterno,
O meu primeiro e virginal abrigo:
Entrei. Um Gênio carinhoso e amigo,
O fantasma talvez do amor materno,
Tomou-me as mãos, — olhou-me, grave e terno,
E, passo a passo, caminhou comigo.
Era esta a sala... (Oh! se me lembro! e quanto!)
Em que da luz noturna à claridade,
Minhas irmãs e minha mãe... O pranto
Jorrou-me em ondas... Resistir quem há de?
Uma ilusão gemia em cada canto,
Chorava em cada canto uma saudade.

Rio – 1876."
POEMA - A ESMOLA;Luís Guimarães Junior;"Vás para o baile, é hora: as flutuantes
Gazes te envolvem como as névoas puras
Que os astros vestem nas azuis alturas...
Vás coberta de gaze e de brilhantes;
E, enquanto espalhas graças deslumbrantes,
Repleta de opulência e de venturas,
Há um milhar de pobres criaturas,
Que se estorcem — na noite — agonizantes:
Moças sem pão, crianças magras, nuas,
Cujo suplício fora aliviado,
Se quisesses das pálidas mãos tuas,
Num santo gesto, rápido e ignorado,
Deixar cair na lama dessas ruas
Um alfinete só do teu toucado."
POEMA - A MORTE DA ÁGUIA - PARTE I;Luís Guimarães Junior;"A bordo vinha uma águia. Era um presente
Que um potentado, — um certo rei do Oriente,
Mandava a outro: — um mimo soberano.
Era uma águia real. Entre a sombria
Grade da jaula o seu olhar luzia,
Profundo e triste como o olhar humano.
Aos balanços do barco ela curvava
Ao níveo colo a fronte que cismava...
E enquanto as ondas túrbidas gemiam
Ao som do vento — em lúgubres lamentos,
Ela pensava nos longínquos ventos
Que do Himalaia os píncaros varriam.
Fora uma infame e traiçoeira bala,
Que do régio fuzil negra vassala,
Invisível — uma asa lhe partira:
Cheia de luz, tranquila, majestosa,
Dobrando a fronte branca e poderosa,
Aos pés de um rei a águia real caíra.
Os bonzos vis, proféticos doutores,
Sondando-lhe a ferida e as cruas dores,
Que um venenoso bálsamo tentava
Apaziguar em vão, — diziam rindo:
“Não há no mundo um exemplar mais lindo:
Vale um império!” — E a águia agonizava.
Um dia, enfim, o animal valente
Resistindo aos martírios, — largamente
Respirou a amplidão. A asa possante
Abrir tentou de novo. Aberta estava
A jaula colossal que o esperava:
Forçoso era partir. Desde esse instante,
Muda, sombria, a á"
POEMA - A MORTE DA ÁGUIA - PARTE II;Luís Guimarães Junior;"guia pensativa,
Solene mártir, vítima cativa,
Terror dos vis, e símbolo dos bravos,
Pediu a morte a Deus, — pediu-a ansiosa,
Longe, porém, da corte vergonhosa
Desse covarde e baixo rei de escravos.


Pediu a morte a Deus, o cataclismo,
As convulsões elétricas do abismo,
As batalhas do ar! Morrer num grito
Vibrante, imenso, heroico, soberano,
E rolar sobre as ondas do Oceano,
Como um titão caído do infinito.
Morrer livre, cercada de vitórias,
Como suas asas — pavilhão de glórias –
Inundadas da luz que o sol espalha:
Ter o fundo do mar por catacumba,
As orações do vento que retumba,
E as ferventes espumas por mortalha.
Por isso, melancólica, tristonha,
Como um gigante mórbido que sonha,
Fitava, às vezes, o revolto Oceano
Com esse olhar nublado e delirante,
Com que saudava a César triunfante
O moribundo gladiador romano.
O comandante — urso do mar bondoso –
Disse um dia ao escravo planturoso,
Ao portador do imperial presente:
“Leve-a ao convés. Verá que esse desmaio
Basta para apagá-lo um brando raio
Do largo sol no rúbido oriente”.
Subiu então a jaula ao tombadilho:
Do nato dia o purpurino brilho
Salpicava de luz o céu nevado..."
POEMA - A MORTE DA ÁGUIA - PARTE III;Luís Guimarães Junior;"E a águia, elevando a pálpebra dormente,
Abriu as asas ao clarão nascente
Como as hastes de um leque iluminado.
O mar gemia, lôbrego e espumante,
Açoitando o navio; — além — distante,
Nas flamejantes bordas do horizonte,
As matutinas névoas que ondulavam,
Em suas várias curvas figuravam
Os largos flancos triunfais de um monte.
“Abra-lhe a porta da prisão” (ridente


O comandante disse): “Esta corrente
Para conter-lhe o voo é mais que forte:
Voar! pobre infeliz! causa piedade!
Dê-lhe um momento de ar e liberdade,
Único meio de a salvar da morte”.
Quando a porta se abriu, — como uma tromba,
Como o invencível furacão que arromba
Da tempestade as negras barricadas,
A águia lançou por terra o escravo pasmo,
E, desprendendo um grito de sarcasmo,
Moveu as asas soltas e espalmadas.
Pairou sobre o navio — imensa e bela –
Como uma branca, uma isolada vela
A demandar um livre e novo mundo;
Crescia o sol nas nuvens refulgentes,
E como um turbilhão de águias frementes,
Zunia o vento na amplidão, — profundo.
Ela lutou, em vão! Nova agonia
Sufocava-a. O escravo lhe estendia
Os miseráveis e covardes braços;
Nu o Oceano ao longe cintil"
POEMA - A MORTE DA ÁGUIA - PARTE IV;Luís Guimarães Junior;"ava,
E a rainha do ar, em vão, buscava
Onde pousar os grandes membros lassos.
Sobre o barco pairou ainda, — e alçando,
Alçando mais os voos, e afogando
Na luz do sol a fronte alvinitente,
Ébria de espaço, ébria de liberdade,
Como um astro que cai da imensidade,
Afundou-se nas ondas de repente."
POEMA - TEMPERAMENTOS;Luís Guimarães Junior;"Uma era loira, ingênua e vergonhosa;
A outra, ardente, lúbrica, morena:
Esta era a flor vermelha e voluptuosa,
Aquela um branco lírio, — uma açucena.
Liam. Cheguei-me como faz um velho,
Um velho e honesto professor de escola:


Vi que a morena lia o Evangelho,
E a loira lia o Assomoir de Zola."
POEMA - MEU PAI;Luís Guimarães Junior;"A Minhas Irmãs
Cai a floresta, majestosa e triste,
Sob as foices do tempo; — os monumentos
Ruem do inverno aos pavorosos ventos:
Chegou a tua vez, meu Pai! caíste.
Mas como o odor que a natureza calma
Deixa no largo bosque desfolhado,
Dentro em meu peito, nu e amargurado,
Deixaste-me, ao partir, toda a tua alma!
Ah! nesta terra mortuária e crua,
Meu Pai! a vida é um fumo: esvai-se e some,
Só a memória como a luz flutua;
Poupe-me a morte que hoje te consome,
Dê-me o Senhor virtude igual à tua,
Que eu talvez seja digno do teu nome.

1875."
POEMA - A VOZ DAS ÁRVORES;Luís Guimarães Junior;"Enquanto os meus olhares flutuavam,
Seguindo os voos da erradia mente,
Sob a odorosa cúpula fremente
Dos bosques — onde os ventos sussurravam,
Ouvi falar. As arvores falavam:
A secular mangueira fielmente
Repetia-me a rir o idílio ardente
Que dois noivos, à tarde, lhe contavam;
A palmeira narrava-me a inocência
De um brando e mútuo amor, — sonho que veste
Dos loiros anos a feliz demência;


Ouvi o cedro, — o coqueiral agreste,
Mas excedia a todas a eloquência
Duma que não falava: — era o cipreste."
POEMA - NOITE TROPICAL;Luís Guimarães Junior;"Desceu a calma noite irradiante
Sobre a floresta e os vales semeados:
Já ninguém ouve os cantos prolongados
Do negro escravo, estúpido e arquejante.
Dorme a fazenda: — apenas hesitante
A voz do cão, em uivos assustados,
Corta o silêncio, e vai nos descampados
Perder-se como um grito agonizante.
Rompe o luar, ensanguentado e informe,
Brotam fantasmas da savana nua...
E, de repente, um berro desconforme
Parte da mata em que o luar flutua,
E a onça, abrindo a rubra fauce enorme,
Geme na sombra, contemplando a lua.

1873."
POEMA - NOSTALGIA;Luís Guimarães Junior;"Pátria! berço d’amor que a alma embala
Enquanto a luz vital nos ilumina."
POEMA - JOÃO DE DEUS.;Luís Guimarães Junior;"— Que tens? Cruenta dor, mágoas pungentes
Dobram-te a jovem fronte esperançosa;
Do Amor acaso a garra imperiosa
Turbou-te o sono? O que tens tu? Que sentes?
Vem! Eu possuo em minhas mãos clementes
O talismã da vida deleitosa:
Vem! Junto a mim, ó alma caprichosa,
Verás romper as manhas resplandecentes:


Dou-te a riqueza, a força, a alta vertigem
Que a eterna Glória no regaço encerra,
E apagarei dos males teus a origem.
— “Dai-me a vertigem da elevada serra,
Dai-me as riquezas da floresta virgem,
E — sete palmos só de minha terra”.

Londres — 1874."
POEMA - NATAL;Luís Guimarães Junior;"23 de outubro de 1879
Ei-lo feliz, contente, purpurino,
Limpo de mágoas, nu de desenganos:
Ei-lo no berço, — velho de seis anos,
Sempre a rir, como um Cristo pequenino.
Vê como fala o seu olhar divino,
E a sua boca brilha! Os reis humanos
Não são mais fortes — crê — mais soberanos,
Que este mimoso e tímido menino:
Seu berço nada em lágrimas suaves,
Ao som da voz das rumorosas aves,
Dos turbulentos anjos da família:
E ele, a bater as palmas de alegria,
Nos abençoa: — é seu Natal, seu dia:
Hoje faz anos nosso Amor, Cecília."
POEMA - A NOITE DE S. JOÃO;Luís Guimarães Junior;"La streghe in frotte passano;
È la notte, Maria, di S. Giovanni"
POEMA - PANZACCHI — ROMANZE E CANZONI.;Luís Guimarães Junior;"Noite de S. João! Quantas legendas
Na terra espalhas! Noite imensa e bela!
Quereis senti-la bem e compreendê-la?
Ide aos campos do Sul, ide às fazendas.


Do céu nas brancas e orvalhadas rendas, —
Favorita de Deus — nua revela
A lua cheia... É sua noite aquela!
E das bruxas também — dizem as lendas.
Eu, livre pensador de grave siso,
Eu, que me ria dessas frioleiras,
Depois que vi, ó flor do Paraíso,
Brilhar à luz vermelha das fogueiras,
Teu divino semblante num sorriso,
Creio em feitiços, creio em feiticeiras."
POEMA - OS BOÊMIOS - PARTE I;Luís Guimarães Junior;"Os boêmios vão cantando
Pelas estradas reais,
Enquanto o sol descambando,
Doira as altas catedrais.
Um deles, esfarrapado,
Meneia, aos sons da viola,
Outro, lívido e esfaimado,
Faz tinir a castanhola.
As mulheres e os meninos
Seguem na frente a bailar,
Ao som dos estranhos hinos
Dessa orquestra singular.
Desde a manhã, todo o bando
As ricas vilas explora,
E vai, cantando, cantando,
Enquanto a fome o devora.
Por vezes, uma criança
Põe-se a tremer e a cair,
Mas o pai grita-lhe: — dança!
Dança! — e ela dança a sorrir.
Cobertos do pó da estrada,
Seminus, magros, sedentos,
Lá vão, em turma agitada,


Os miseráveis, aos centos.
E rubro sol luminoso
Continua a desmaiar
Como um nababo amoroso,
Sobre a terra e sobre o mar.
Ó pobres aves sem ninho!
Pobres árabes sem tenda!
Que em vosso negro caminho
A morte não vos surpreenda!
Cantai! cantai, triste bando,
Vossa dorida canção!
Deixai que o mundo execrando
Vos negue o vintém de um pão!
Sois os poetas da estrada,
Que a eterna febre consome,
Não tendes cama doirada,
Ai não! nem sequer um nome!
Mas seguis esfarrapados,
Vossos destinos fatais,
Protegidos e amparados
Por"
POEMA - OS BOÊMIOS - PARTE II;Luís Guimarães Junior;"secretos Ideais.
Quem sabe? Na atroz romagem,
Como celestes visões,
Vos guiam de Homero a Imagem,
E o Fantasma de Camões.

Enquanto o sol descambando,
Doira as altas catedrais,
Os boêmios vão cantando
Pelas estradas reais..."
POEMA - LONDRES;Luís Guimarães Junior;"Como um gigante suarento, — dorme
Nos pardos mantos duma névoa estranha,


A cidade opulenta em cuja entranha
Rasteja a fome como um verme enorme.
Dos lampiões à dúbia claridade,
Passam, repassam vultos cautelosos:
Este procura no mistério os gozos,
Procura aquele um pão, na realidade.
Contra o cais solitário o rio escuro
Geme convulso e espuma, — e novamente
Volta a gemer, de encontro ao velho muro;
Retine o oiro: — vela a Indústria ingente,
Cresce a miséria, e aumenta o vício impuro...
Ó milionária Londres indigente!"
POEMA - A AVÓ;Luís Guimarães Junior;"Ao noturno clarão da lâmpada obscura,
A avó, terna, sorri, de pálpebras cerradas,
Enquanto pelo ar voam as gargalhadas
Duma rósea criança, ardente de ventura.
E ela, ao gentil rumor daquela travessura,
Cuida ouvir, como um eco, ao longe, outras risadas:
Mas o seu pensamento cai, de asas quebradas,
Sobre a cruz de uma negra e fria sepultura;
Sufocada de dor, — abaixa a fronte e chora...
O menino a tremer beija-a e, num gesto, a implora:
E a avó, ao deslizar do pranto que a conforta,
Prende nas magras mãos o risonho inocente,
E, como num espelho azul e transparente,
Vê nesse puro olhar sorrir-lhe a filha morta."
POEMA - SONETO ROMÂNTICO;Luís Guimarães Junior;"Soam ao longe as trompas vencedoras;
Vibra o hallali na mata gloriosa:
Latem os cães, e a cavalgada airosa
Das elegantes, fortes caçadoras,


Cabelo ao ar, altivas, tentadoras,
Qual de Diana a escolta poderosa,
Persegue a fera, e açula jubilosa
As matilhas cruéis e vingadoras.
No entanto, a castelã, triste e isolada,
À sombra dos frondosos arvoredos,
Pálida, loira, casta e enamorada,
Passeia ouvindo uns matinais segredos,
E, como a Margarida da balada,
Desfolha um malmequer entre os seus dedos."
POEMA - HORA DE AMOR;Luís Guimarães Junior;"Reunimo-nos todos no terraço:
A fria lua sobre nós pairava;
Rescendendo a baunilha, — suspirava
A aragem, quente ainda do mormaço.
E Ela pousou o alabastrino braço
Nu sobre o mármor. Seu olhar brilhava
Como a opala ao luar, — e procurava
Os mudos olhos meus, de espaço a espaço.
Uma orquestra, invisível e saudosa,
Cuja harmonia os ecos repetiam,
Lançava à noite os ais de Cimarosa:
E, quando os mais a música aplaudiam,
Eu, ó madona minha silenciosa,
Ouvia o que os teus olhos me diziam."
POEMA - O JAGUAR;Luís Guimarães Junior;"Rosna o fulvo jaguar, triste e dormente,
No seio da floresta: — a fera inteira
Dobra à velhice, e a névoa derradeira
Cobre-lhe a fauce lívida e impotente.
O imundo inseto, a mosca impertinente


Zumbe-lhe em torno; — a cobra traiçoeira
Fere-lhe a cauda inerte, e a aventureira
Formiga morde-o calma e indiferente.
Apenas quebra o sono mortuário
Do velho herói o grito, entre as folhagens,
Do cordeiro medroso e solitário;
Ou, através das tropicais aragens,
O tropel afastado, intenso e vário
Dum rebanho de búfalos selvagens."
POEMA - ARTE POÉTICA;Luís Guimarães Junior;"A Poesia és tu... Não crês? Pois olha:
O sorriso sutil, leve, discreto,
Que em tua boca úmida se esfolha,
Parece-me um Soneto.
Outras vezes, como uma carícia,
Roçam-te o lábio, ó flor de tentação,
A reticência aérea da malícia...
E as asas da Canção.

Quando suspiras, e esse olhar magoado
Segue no espaço a luz final do dia,
Eu cuido ouvir, num frêmito — a teu lado,

Pousar uma Elegia.

E quando alegre, forte, deslumbrante,
Nas grandes festas teu perfil serpeia,
És a Musa de Byron e de Dante,
És a rubra Epopeia."
POEMA - ROMA;Luís Guimarães Junior;Nil patrium, nisi nomen, habet romanus alumnus.
POEMA - PROPERCIO.;Luís Guimarães Junior;"Eis o fantasma excelso e venerando
Da Cidade que a terra viu pasmada,
Como a barca de Cristo ameaçada,


Ir nas ondas dos séculos boiando.
Aqui outrora a Liberdade armada
Das vitórias do Gólgota baixando,
O cetro imperial despedaçando,
Deu a Roma o buril, a pena e a espada.
Tudo findou. A colossal Senhora
Dos monarcas da terra — dorme agora
Entre os seus capitais abandonados...
É mudo o Foro — a Glória empalidece,
E a própria voz do bronze que estremece,
Chora os mortos heróis, — dobra a finados."
POEMA - DIVA;Luís Guimarães Junior;"Quando ela, trêmula e pura,
Como a estrela da alvorada,
Meiga, lânguida, enleada,
Sublime de formosura,
Faz desmaiar os fulgores
Dos bailes irradiantes,
Rainha dos diamantes,
Celeste flor entre as flores:
Tristonho e desconsolado,
Diz o velho surdamente:
— Como era belo o passado!
Febril, sequioso, ardente,
Brada meu lábio agitado:
— Oh! como é belo o presente!...

Rio– 1871."
POEMA - JESUS;Luís Guimarães Junior;"Astro de amor, baixado à terra um dia
Para aclarar as trevas com teu pranto:
Encarnação do beijo sacrossanto
Que Deus pousou na fronte de Maria;


Cedo pagou-te o mundo o que devia,
Pobre rei de Israel! bem cedo! — e enquanto
Uns te renegam, — outros o teu manto
Arrastam ébrios pelo chão da orgia.
Por entre as nossas vergonhosas cenas,
Essa divina Imagem que eu contemplo,
Provoca injúrias e desdéns apenas:
Ó belo, inútil e imortal Exemplo!
Hoje riem de ti as Madalenas,
E os vendilhões expulsam-te do templo."
POEMA - SÚPLICAS MATERNAS;Luís Guimarães Junior;"A milionária exclama ansiosamente:
— Meu Deus! fazei deste menino airoso
O ser mais rico, esplêndido e formoso
Que haja criado a vossa mão potente.
A miserável diz timidamente:
— Ó meu Senhor! o filho desditoso
De minha entranha dolorosa e ardente,
Fazei humilde, pobre e generoso."
POEMA - SAUDADE DAS MONTANHAS;Luís Guimarães Junior;"Aqui em frente destes descampados,
À monótona voz dos lavradores,
Por que minha alma pende como as flores,
Ou como a planta murcha dos valados?
Descamba o sol, aquietam-se os rumores
Da charrua, da enxada e dos arados;
Os bois enormes pastam sossegados;
Despovoam-se o campo e os arredores...
Sinto gemer-me o coração ferido:
Que dor é esta que meu peito encerra?
Que dor formou-te, ó íntimo gemido?


É que nestas planícies nuas erra
O fantasma solene e enegrecido
Das montanhas azuis de minha terra.

1876."
POEMA - O FAROL;Luís Guimarães Junior;"Corta o navio as águas encrespadas
Do mar convulso, tenebroso e imenso;
Das noites as asas, o sendal extenso
Cobrem do espaço as névoas agitadas;
Longe, bem longe — as cores desejadas
Do farol, entre o céu e o mar suspenso,
Rompem da noite o nevoeiro denso,
Guiando o barco às plagas afastadas.
Assim também seguro caminhando
Vai meu amor em meio dos escolhos,
Tal como o lenho as ondas recortando:
Que importa a dor, o frio, os crus abrolhos,
Se eu vejo sempre além vir despontando
A clara luz dos teus profundos olhos!

1872."
POEMA - IDÍLIO;Luís Guimarães Junior;"Ao pé da cerca elevada,
Meu cavalo impaciente
Agita a crina orvalhada...
No entanto, amorosamente,
Eu e ela caminhando
Sobre a folha adormecida,
Vamos cismando, cismando,
Como Fausto e Margarida.
Do seu cabelo abundante
O vago e sentido aroma,


Igual ao cheiro hesitante
Dos lírios duma redoma,
Lentamente me fascina,
E eu beijo essa trança preta,
Qual pousam sobre a bonina
As asas da borboleta.
A noite, branca e macia,
Cai silenciosamente:
Mais claro que o claro dia,
Boia o luar no oriente.
Tudo nos causa quebrantos
E emoções vertiginosas,
A flor, os astros, os prantos
Das fontes misteriosas;
As lucíolas fulgentes
Na sombra azul do arvoredo,
E as mornas brisas plangentes
Que passam como um segredo.
Por vezes, a sua fronte
Sobre o meu peito descansa
Como a estrela no horizonte,
Ou como a vaga, em bonança.
A tremer... por quê? Ficamos
Estreitamente abraçados,
Na hora em que os curvos ramos
Dos largos bosques copados,
Vão, pouco a pouco, luzindo
Do dia ao primeiro encanto,
E as plantas movem sorrindo
O tenro caule... Entretanto
Ao pé da cerca elevada,
Meu cavalo impaciente
Escarva a grama orvalhada...
E a lua cai no poente."
POEMA - AS ESTRELAS;Luís Guimarães Junior;"Boas amigas, imortais estrelas,
Eu vos comparo, ó níveas criaturas,
Ao ver-vos caminhar nessas alturas,
A um rebanho de lúcidas gazelas.
Bem se assemelha o vosso olhar ao delas,
Ninho de amor e ternas amarguras,
Mas sois mais puras que as gazelas puras,
Boas amigas, imortais estrelas!
Às vezes, levo as noites, fielmente,
A vos seguir aí nas nebulosas
Planícies como um cão triste e dormente...
Mas vós fugis de mim! — silenciosas
Mergulhais no Infinito, de repente,
Como um bando de letras luminosas."
POEMA - O DANÚBIO AZUL;Luís Guimarães Junior;"— “Desçamos ao jardim: dê-me o seu braço,
— Ela me disse — Este calor me mata!”
E em sua espádua nua um véu de prata
Luzia: — era o calor, era o cansaço.
Seguimos a alameda conversando:
Que voz celeste! que inflexões que tinha!
Uma voz de contralto e de rainha,
Ora imponente, ora um murmúrio brando.
E a tíbia luz da aurora que esgarçava
Da morta noite o solitário velo,
Toda minha alma, trêmula escutava,
Cheia de um longo, — dum profundo anelo,
Aquela ardente voz que suspirava
Como o Danúbio Azul num violoncelo."
POEMA - O ARSENAL;Luís Guimarães Junior;"Dorme o vasto arsenal. As balas apinhadas
Reluzem ao clarão de lâmpadas distantes;
Enrolados num grupo, — os pavilhões brilhantes
Erguem, rijas ao ar, as lanças afiadas.
Dormem, fartas de sangue, as triunfais espadas
Sobre os áureos broquéis, como um tropel de amantes:
Dos sombrios fuzis as pontas lancinantes
Repousam, uma a uma, — ao longo — enfileiradas.
Junto ao férreo portão — repleto, saciado,
Sobre a negra carreta — estende-se isolado
O cérbero da Lei, o vil canhão enorme:
E, ao soturno rumor do vendaval do norte,
Que penetra-lhe a fauce, o brônzeo cão da morte
Uiva, rosna, ameaça, — e novamente dorme."
POEMA - MADRUGADA NA ROÇA;Luís Guimarães Junior;"Dentro da sombra matinal os campos
Riem-se ao fresco pranto da alvorada,
Sobre a planície verde e rociada
Voa o bando dos tardos pirilampos.
O arrieiro, tonto de preguiça,
Desperta apenas: — ao bulir das matas
Vêm misturar-se o eco das cascatas,
E os lentos dobres da primeira missa.
Sob o véu orvalhado os olhos dela
Riem fitando os meus: ao divisá-los,
Cuido que Deus perdeu mais de uma estrela.
Rincham pulando os nossos dois cavalos,
E, através da manhã cheirosa e bela,
Ouve-se o canto festival dos galos."
POEMA - A VOZ DE MOEMA;Luís Guimarães Junior;"“Ah Diogo cruel!” disse com mágoa,
E sem mais vista ser sorveu-se n’água"
