titulo;autor;texto
CREPUSCULO;Auta de Souza;"O Angelus sôa. Vagarosamente
A noite desce, placida e divina.
Ouço gemer meu coração doente
Chorando a tarde, a noiva peregrina.

Ha pelo Espaço um ciciar dolente
De prece em torno da Igrejinha em ruina...
Passaros voam compassadamente
Treme no galho a rosa purpurina...

E eu sinto que a tristeza vem suspensa
Sobre as azas da noite erma e sombria...
E que, n’ess’hora de saudade immensa,

Rindo e chorando desce ao coração:
Toda a doçura da melancolia,
Todo o conforto da recordação."
DADÁ;Auta de Souza;"Dadá tinha um filhinho muito louro,
Tão louro como um raio de luar.
Aquela criancinha era o tesouro,
O imaculado encanto do seu lar.

Dadá o amava tanto que no mundo
Su’alma em cousa alguma achava brilho.
Nada alterava aquele amor profundo:
Só via o berço onde sonhava o filho.

Quanto cuidado e que afeição tão santa!
A areia onde brincando ele corria,
Se ela pudesse (ah! se não fosse tanta!)
Mesmo dentro do seio a guardaria.

Desejava que a terra fosse um ninho
Habitado por ela e os seus amores;
Queria mais que o buliçoso anjinho
Só visse o céu e só pisasse em flores.


Pois se ele era o sorriso de seus olhos
Desde que o esposo para o Além se fora!
Se era a luz que surgia entre os abrolhos
De su’alma tristonha e sofredora!

Sorrindo a mãe dizia olhando a terra
E o casto manto azul de lá do céu:
“Sois muito lindo, mas nenhum encerra
Jóia mais linda do que o filho meu.”

E tinha bem razão. O seu Laurinho,
Aquela criatura tão franzina,
Guardava lírios brancos no rostinho
E uma rosa na boca pequenina.

Não consentia que ele um só minuto
Dos cuidados maternos se afastasse:
Era um contraste a sombra de seu luto
Na alvura virginal d’aquela face!

E se às vezes a garrula criança
Disparava a correr jardim a fora.
Dadá pensava que sua esperança
Ia fugindo ou que morria a aurora...

Então cismava cheia de receio,
Como se o seu filhinho mais não visse:
E se alcançava, comprimia-o ao seio,
Temerosa que ainda lhe fugisse..


Se ele morresse, o que seria d’ela?
Dadá cuidava às vezes tristemente -
Se essa criança era como a estrela
Que guiava os Reis Magos no Oriente?

E entre esperanças e temores francos,
Lauro crescia cada vez mais lindo;
Quando falava, os seus dentinhos brancos
Lembravam à gente um bogari abrindo.

Um dia, ao acordar, Lauro queixou-se
De que o corpinho todo lhe doía.
A mãe cercou-o de um carinho doce:
O seu filhinho de que sofreria?

E ele chorava que fazia pena
Naquela alegre e límpida manhã,
Pálida a face como uma açucena,
E o róseo lábio a murmurar: “mamã”!

Dadá beijava aquela mão querida
E os pés e o rosto e o peito nu e a boca:
Queria ver se lhe incutia a vida
Naqueles beijos que lhe dava, louca!

O triste pobrezinho soluçava
Entre as carícias do materno afago;
E, em seus olhos, a morte esvoaçava
Bem como um corvo à tona azul de um lago.


Antes do sol pender sobre o horizonte
O querubim cessava de existir;
E alguém ainda lhe beijava a fronte:
Era Dadá a soluçar e a rir.

Estava louca. D’ora em diante, a vida,
Quem lhe traria ao ninho seu deserto?
Lauro morrera... Branca flor pendida
Caíra murcha num esquife aberto!

Ela bem vira quando carregavam
O meigo arcanjo dentro de um caixão...
Almas cruéis! Do seio lh’o arrancaram
E com ele também seu coração!

Há muitos anos que isto sucedeu,
Mas, entretanto, o que da morte a salva
É que Dadá, quando contempla o céu,
Diz que seu filho está na estrela d’Alva."
DESALENTO;Auta de Souza;"Quando o meu pensamento se transporta
     A’s praias de alem mar,
Sinto no peito uma tristeza immensa
     Que manda-me chorar.

E’ que vejo morrerem, uma a uma,
     Santas aspirações,
E voarem com os passaros saudosos
     As minhas illusões...

Nunca julguei que a terra fosse um tumulo
     De sonhos juvenis,
Sorrindo acreditei que aqui, no mundo,
     Podia ser feliz...

Enganei-me: — a tristeza, que me opprime
     O coração sem luz...
Como do Sol o derradeiro raio
     Nos braços de uma Cruz...


A tremula saudade que entristece
     E faz desfallecer;
Essa agonia lenta que me inspira
     Desejos de morrer... —

Tudo me diz que a vida é o desengano,
     A morte da Illusão,
E o mundo um grande manto de tristezas
     Que enluta o coração."
DOENTE;Auta de Souza;"A lua veio... foi-se... e em breve ainda,
Há de voltar, a doce lua amada,
Sem que eu a veja, a minha fada linda,
Sem que eu a veja, a minha boa fada.

Ela há de vir, Ofélia desmaiada,
Sob as nuvens do céu na alvura infinda
Do seu branco roupão, noiva gelada,
Boiando à flor de um rio que não finda.

Ela há de vir, sem que eu a veja... Entanto,
Com que tristezas e saudoso encanto
Choro estas noites que passando vão...

Ó lua! mostra-me o teu rosto ameno:
Olha que murcha à falta de sereno
O lírio roxo do meu coração!"
DOLORES;Auta de Souza;"Já vão caminho do cemiterio
Meus louros sonhos em visões negras
E vão-se todos no Azul sidéreo
Como uma nuvem de toutinegras.

A noite de hontem levei chorando
Todo o passado de meus amores;
E o dia ainda me achou rezando
No immenso terço de minhas dôres.

Vejo na vida longo deserto
Sem doce oasis de salvação.
Dentro em minh’alma, douda, chorosa,
De pobre moça tuberculosa,
Cheio de medo, tremulo, incerto
Bate com força meu coração.


E assim morrendo, coitada, aos poucos,
Convulsa e fria, louca de espanto,
Solto suspiros, soluços roucos,
Olhando as cruzes do Campo Santo;

Porque me lembro que muito breve
Leva-me a elle tanta dor physica.
E dentro em pouco, branco de neve,
Verão o esquife da pobre tysica."
ESTRADA A FORA;Auta de Souza;"Ella passou por mim toda de preto
Pela mão conduzindo uma creança...
E eu cuidei ver alli uma Esperança
E uma Saudade em pallido dueto.

Pois, quando a perda de um sagrado affecto
De lastimar esta mulher não cança,
N’uma alegria descuidosa e mansa
Passa a creança, o beija-flor inquieto.

Tambem na Vida o gôso e a desventura,
Caminham sempre unidos, de mãos dadas,
E o berço ás vezes leva á sepultura...

No Coração, — um horto de martyrios!—
Brotam sem fim as illusões douradas,
Como nas campas desabrocham lirios."
ETERNA DOR;Auta de Souza;"Alma de meu amor, lírio celeste,
Sonho feito de um beijo e de um carinho,
Criatura gentil, pomba de arminho,
Arrulhando nas folhas de um cipreste.

Ó minha mãe! Por que no mundo agreste,
Rola formosa, abandonaste o ninho?
Se as roseiras do Céu não têm espinhos,
Quero ir contigo, ó lírio meu celeste!

Ah! se soubesses como sofro, e tanto!
Leva-me à terra onde não corre o pranto,
Leva-me, santa, onde a ventura existe...

Aqui na vida - que tamanha mágoa! -
O próprio olhar de Deus encheu-se d’água...
Ó minha mãe, como este mundo é triste!"
A EUGENIA;Auta de Souza;"Imagem santa, que entrevejo em sonho
    Sempre, sempre a cantar,
Creatura innocente, anjo risonho,
    Que me ensinaste a amar!

Meu doce amor! Calhandra maviosa
    Que canta dentro em mim;
Minha esperança timida e formosa,
    Meu sonho de marfim!

Amarantho do Céo, flor encantada,
    Mimoso colibri;
Minha açucena pallida e maguada,
    Meu niveo bogary;

Gotta de orvalho a tremular n’um lirio
    Que mal começa a abrir;
O’ tu que apagas meu cruel martyrio
    E que me fazes rir;


Madresilva entreaberta, lyra de ouro,
    Celeste beija-flôr;
Minha camelia, meu sorriso louro,
    Amor de meu amor;

Guarda estes versos que só dizem magua
    E tristezas sem fim...
Deixa-os no seio como a gotta d’agua
    No calix de um jasmim..."
FALLANDO AO CORAÇÃO;Auta de Souza;"Desperta, coração! vamos morar
N’uma casinha branca, ao pé do Mar...
Que seja linda como é linda a Lua
Que em noites santas pelo Azul flutua:
Imaculada como a luz do Amor,
Alva de neve como um sonho em flor.


Quando a Noite vier... se no meu seio
Estremeceres cheio de receio,
- Tremendo a sombra que amortalha o Dia
E cobre a terra de melancolia, -
Longe do mundo e da desesperança,
Hei de embalar-te como uma criança.

Quero que escutes o gemer profundo
Do Mar que chora a pequenez do mundo
E ouças cantar a doce barcarola
Da noite imensa que se desenrola,
Dando perfume ao coração dos lírios,
Trazendo sonhos para os meus martírios.

E quando o Sol nascer; quando, formosa
Como uma garça branca e misteriosa,
Batendo as asas cor de neve, a Aurora
Vier cantando pelo mundo a fora,
Rufla as asas também... e forte, então,
Tu podes palpitar, meu coração!

Acorda para a Vida e canta e canta,
O Sol da Terra - iluminada e santa!
Deixa o teu sonho de saudade e dores
Dormir no seio trêmulo das flores...
E foge e foge pelo Espaço, à toa,
Pomba exilada que a seus lares voa!


Esquece a louca e pálida amargura
Que há tantos anos meu viver tortura...
Canta o teu hino de ilusão querida,
Esquece tudo o que não seja a Vida,
E, para o Céu das alegrias mansas,
Conduz nas asas minhas esperanças...

Não vês? Minh’alma é como a pena branca
Que o vento amigo da poeira arranca
E vai com ela assim, de ramo em ramo,
Para um ninho gentil de gaturamo...
Leva-me, ó coração, como esta pena
De dor em dor até à paz serena.

Desperta, coração, vamos morar
N’uma casinha branca, ao pé do Mar...
Quero que escutes, a sonhar comigo,
A queixa eterna do Oceano amigo
E ouças o canto triunfal da Aurora
Batendo as asas pelo Mar a fora..."
FEFA;Auta de Souza;"Engraçada e pequenina
Eu imagino-a tão leve
Como uma doce bonina,
Uma açucena de neve.

No rosto, claro e risonho,
Guarda a brancura de um véu;
Traz à mente um casto sonho,
Um sonho vindo do Céu.

Chamam-n’a Fefa. É tão bela
Como um sorriso sem fim,
Mimosa como uma estrela
E pura como um jasmim...

O nome não lhe vai bem,
Outro melhor lhe cabia:
Àquela nívea cessem
Deviam chamar Maria.


Parece do Céu. É linda
Como um menino Jesus:
Não fala direito ainda
Mas beija sorrindo a Cruz.

Às vezes, junta as mãozinhas
E finge que vai rezar...
Eu penso nas andorinhas:
Quando se põe a rezar
O lábio das criancinhas
É um’asa a palpitar.

Meu Deus! quanta luz se encerra
D’aquela vida no albor...
Protege, Jesus, na terra,
O seio branco da flor.

A alma que tu lhe deste
Guarda-a, Senhor, do martírio:
Derrama o orvalho celeste
No coração d’este lírio!"
FELIZ;Auta de Souza;"Dizes-me que a ventura te foi dada
E contente tu’alma jamais chora:
Vives sorrindo à luz de uma alvorada
E a noite para ti é cor da aurora...

Não creio nessa dita, me perdoa.
Ninguém na terra pode ser feliz.
Até o sino que na torre soa
Tem sua dor, nem sempre ele bem-diz.

Longe... distante... Pelo azul chalrando,
A modular uns hinos tão suaves,
Pássaros meigos lá se vão cantando...
Mas tu crês na ventura d’essas aves?

Repara bem naquela que ficou
Pousada lá no cimo da aroeira:
Ela chora, coitada, pois deixou
Muito longe perdida a companheira.


Aves da terra, em tímidos adejos,
Também alegres como as rolas mansas,
Rostos corados, recendendo beijos,
Correm cantando grupos de crianças.

E enquanto passa, em revoada louca,
Este dourado batalhão de arcanjos,
Eu quero ouvir-te da risonha boca
Se é eterna a ventura desses anjos.

A moça também sofre... Um áureo cofre
Guarda-lhe os prantos e o martírio duro,
E, de todas, aquela que mais sofre
É a que tem o coração mais puro."
FIO PARTIDO;Auta de Souza;"Fugir à mágoa terrena
E ao sonho, que faz sofrer,
Deixar o mundo sem pena
      Será morrer?

Fugir neste anseio infindo
À treva do anoitecer,
Buscar a aurora sorrindo
      Será morrer?

E ao grito que a dor arranca
E o coração faz tremer,
Voar uma pomba branca
      Será morrer?

Lá vai a pomba voando
Livre, através dos espaços...
Sacode as asas cantando:
      “Quebrei meus laços!”


Aqui, n’amplidão liberta,
Quem pode deter-me os passos?
Deixei a prisão deserta,
      Quebrei meus laços!

Jesus, este vôo infindo
Há de amparar-me nos braços
Enquanto eu direi sorrindo:
      Quebrei meus laços!"
FLOR DO CAMPO;Auta de Souza;"Moça ingênua e formosa,
Ó doce filha do sertão agreste!
O teu olhar celeste
Tem o fulgor da Noite luminosa.


Guarda a mesma doçura,
O mesmo encanto feito de esperanças
Dos olhos das crianças,
Ninho de sonho e ninho de ternura.

A luz do Paraíso,
Quando a alegria tua boca enflora,
Resplende como a aurora
Na graça virginal de um teu sorriso.

É’s inocente e boa
Como a Quimera que em teu seio canta
Tens a beleza santa
Da pomba amiga que no Espaço voa.

Jamais alguém te disse
Que tens o rosto branco como o gelo,
A noite no cabelo
E o sorriso tão cheio de meiguice.

Por isso inda é mais bela
A tua fronte cândida e tranqüila,
E o fogo que cintila
No teu olhar é como o de uma estrela.

Angélica e suave,
É tua voz que as almas adormece,
Um ciciar de prece,
Embalando a saudade de algum’ave.



Hoje tu’alma ignora
Toda a magia deste rosto puro;
Mas, olha, no futuro
Lembrar-te-ás do que não vês agora.

E, então, com que saudade
Recordarás esse passado morto
Em triste desconforto,
Chorando os sonhos da primeira idade.

Ó lindo malmequer,
Anjo que vives a sonhar com Deus...
Põe os olhos nos meus
E ouve bem séria o que te vou dizer:

Um dia, talvez cedo,
Teu coração palpitará inquieto
E, transbordando afeto,
Há de afagar um íntimo segredo.

Para tu’alma honesta
O Céu inteiro, iluminado, ó flor!
Com a luz de um puro amor
Há de brilhar como uma Igreja em festa.

E assim, risonha e calma,
Conduzirá ao porto da aliança,
Na barca da Esperança,
Como um troféu, o noivo de tu’alma.


E Deus há de baixar
Sobre estas duas mãos que o padre estreita,
A bênção mais perfeita,
O seu mais doce e mais divino olhar.

Feliz, muito feliz,
A tua vida correrá de manso
No plácido remanso
De quem adora o Céu e o Céu bem-diz.

Depois, do Paraíso,
Jesus há de enviar-te uma filhinha,
Formosa criancinha
Que embalarás cantando n’um sorriso.

E ela há de ser bonita
E boa como tu, anjo terrestre,
Ó linda flor silvestre,
Minha singela e casta margarida!

E após anos e anos,
Quando ela ficar moça e no teu rosto
A sombra do sol posto
For desdobrando o manto dos enganos.

N’um dia de verão,
Sentado à porta, à hora do descanso,
Sorrindo, bem de manso,
Há de dizer, pegando-te na mão.


O velho esposo amigo:
- Repara como é linda a nossa filha!
Seu riso como brilha!
Eras assim quando casei contigo.

E tu hás de evocar,
Entre saudades trêmulas e ais,
Aquele tempo que não volta mais!

E no gracioso olhar
De tua filha os olhos mergulhando,
Deixarás a tu’alma ir flutuando

Sobre a onda bendita
Daquele mar puríssimo e dolente...

E, então, murmurarás saudosamente:
Ah! como fui bonita!

Alto da Saudade."
FLORES;Auta de Souza;"Quando começa a raiar
O dia cheio de amor,
Eu gosto de contemplar
O coração de uma flor;

Desmaiada e tremulante,
Pendendo triste no galho
Tendo o pistillo brilhante
Embalsamado de orvalho:

A rosa só me parece,
Assim tão casta e sem veo,
Um anjo rezando a prece,
Um’alma voando ao Céo.


Do jasmim puro e mimoso,
A corolla embranquecida,
E’ como um seio formoso
De creança adormecida.

Esqueço-me, então, das horas
A contemplar estas flores,
As violetas, auroras,
Saudades, lindos amores."
GENTIL;Auta de Souza;"Como é gracioso e lindo o pequenino loiro
Que ás vezes, á tardinha, eu vejo docemente
Passar junto de mim como um sorriso de oiro,
Anjo que vem do Céo na luz do Sol poente.

Como é gracioso e lindo! Eu cuido ver um sonho,
— Um sonho côr da aurora e belo como o Mar —
Quando os olhos sem luz entristecidos ponho
Na pupila gentil d’aquelle meigo olhar.

O seu cabello guarda a côr serena e doce
Da pallida estrelinha ao despontar do dia.
Talvez que um anjo diga, ao vel-o: «desmanchou-se
O louro resplendor do filho de Maria!»


E se elle entreabre, a rir, a bocca ingenua e pura,
Casta como da rosa o seio immaculado:
«Abrem-se, par em par, — meu coração murmura —
As portas de coral de um palacio encantado!»

Ah! como fico alegre e como canto ao vel-o!
Foge-me até do seio a sombra do Desgosto.
Inclino-me de leve e beijo-lhe o cabello
Emquanto o Sol se ajoelha e vem beijar-lhe o rosto...

O’ lirio perfumado! O’ manso cordeirinho
Que guardas a Chimera em teu sorriso em flor...
Vive feliz, ó santo, e que jamais o espinho
Da magua te atormente, ó pequenino amor!

Que o meu Verso te leve, açucena bemdita,
Nas azas de cristal, as brancas esperanças...
E o affecto sagrado e a ternura infinita
Que minh’alma consagra a todas as creanças!"
NUNCA MAIS;Auta de Souza;"Que é feito de meu sonho, um sonho puro
Feito de rosa e feito de alabastro,
Chimera que brilhava, como um astro,
Pela noite sem fim do meu futuro?

Que é feito deste sonho, o cofre aberto
Que recebia as gottas de meu pranto,
Bagas de orvalho, folhas de amarantho,
Perdidas na soidão de meu deserto?

Elle passou como uma nuvem passa,
Roçando o azul em flor do firmamento...
Elle partiu, e apenas o tormento,
Sobre minh’alma triste, inda esvoaça.


Meu casto sonho! Lá se foi cantando
Talvez em busca de uma patria nova.
Deixou-me o coração como uma cova,
E, dentro delle, o meu amor chorando.

Nunca mais voltará... Pois que lhe importa
Esta morada lugubre e sombria?
Não pode agazalhar uma alegria
     Minh’alma, pobre morta!"
GOIVOS;Auta de Souza;"Trouxeram-me um passarinho:
Era uma ave pequenina,
Roubada ao calor do ninho.


Inda não era sol posto...
Quanto perfume trazia
A aragem fresca e macia
D’aquella tarde de Agosto!

Devagarinho, no solo,
Sentei-me a cantarolar;
De manso, puz-me a embalar
O pobresinho no collo.

Que tempo estive, não sei!
Do mundo inteiro distante,
O jardim, naquelle instante,
Foi a terra que eu amei.

Depois... a noite descia...
E eu senti, dentro do seio,
Não sei que vago receio
Da tarde que, além, morria!

N’uma gaiola pequena
Fui deitar o passarinho,
Fazendo lá dentro um ninho
Dê algodão frouxo e de penna.

Mas dias depois, ó dor!
Que grande desdita a minha!
No fundo da gaiolinha
Achei morto o pobre amor.


Tinha o biquinho entreaberto
Qual se morresse a cantar,
E um par de azas aberto
Como se fosse a voar.

Chorei sem hypocrisia,
Como se chora em creança...
Era a primeira esperança
Que do seio me fugia.


Que de annos ja vào! Entanto
Só recordo, entristecida,
A hora em que vi sem vida
O meu pequenino encanto.

E, daquelle triste dia
Do meu viver de creança,
Conservo como lembrança
A gaiolinha vasia.

Lembrança ingenua e sagrada!
Caricia que se balouça,
Entre os meus sonhos de moça,
Como reliquia adorada!


Um dia destes, enferma,
Eu recordava, a chorar,
Um sonho que vi brilhar
Em minha vida tão erma.

E cheia de desconforto
Fui evocando o perfil,
Sereno, meigo e gentil,
De meu irmãosinho morto,

Quando ouvi, muito baixinho,
Um grito vago e dorido,
Como o saudoso gemido
De um’ave, pedindo o ninho...

Quem ousaria no mundo
Penetrar na soledade,
Onde gemia a saudade
Do meu coração no fundo?

Julguei sonhar... Mas, desperta
Estava, ainda, e sosinha!
Aquelle gemido vinha
Lá da gaiola deserta.


Era o soluço choroso
Da ave que se partira,
E de meu seio fugira
Em busca do Azul formoso!


Mas... a gaiola vasia,
Que eu conservo noite e dia
Não sabem? E’ o Coração...
E’ dentro d’elle que mora,
E’ dentro d’elle que chora,
A alma de meu irmão!"
HOJE;Auta de Souza;"Fiz anos hoje... Quero ver agora
Se este sofrer que me atormenta tanto
Me não deixa lembrar a paz, o encanto,
A doce luz de meu viver de outr’ora.

Tão moça e mártir! Não conheço aurora,
Foge-me a vida no correr do pranto,
Bem como a nota de choroso canto
Que a noite leva pelo espaço em fora.

Minh’alma voa aos sonhos do passado,
Em busca sempre d’esse ninho amado
Onde pousava cheia de alegria.

Mas, de repente, num pavor de morte,
Sente cortar-lhe o vôo a mão da sorte...
Minha ventura só durou um dia."
HORA DE PAZ;Auta de Souza;"Como é feliz a hora do descanso!
Quando sinto os meus olhos, manso e manso,
     Morrendo para a luz...
Todas as dores da Saudade esqueço,
Junto as mãos sobre o seio e adormeço
     Sorrindo para a Cruz..."
NO HORTO;Auta de Souza;"Oro de joelhos, Senhor, na terra
Purificada pelo teu pranto...
Minh’alma triste que a dor aterra
Beija os teus passos, Cordeiro santo!

Eu tenho medo de tanto horror...
Reza commigo, doce Senhor!

Que noite negra, cheia de sombras,
Não foi a noite que aqui passaste?
O’ noite immensa... porque me assombras,
Tu que nas trevas me sepultaste?

Jesus amado, reza commigo...
Afasta a noite, divino amigo!

Eu disse... e as sombras se dissiparam
Jesus descia sobre o meu Horto...
Estrellas lindas no Céo brilharam,
Voltou-me o riso, já quasi morto.


E a sua bocca falou tão doce,
Como si a corda de um’harpa fosse:

« Filha adorada que o teu gemido
Ergueste n’aza de uma oração,
Na treva escura sempre envolvido
Porque soluça teu coração?

Levanta os olhos para o meu rosto
Que á vista d’elle foge o Desgosto.

Não tenhas medo do soffrimento,
Elle é a escada do Paraiso...
Contempla os astros do Firmamento,
Doces reflexos de meu sorriso.

Não pensa em dores nem canta maguas.
A garça nivea fitando as aguas.

Sigo-te os passos por toda parte,
Vivo comtigo como um irmão,
Acaso posso desamparar-te
Quando me trazes no coração?

Nas oliveiras do mesmo Horto,
Emquanto orares, terás confôrto.

Olha as estrellas... no Céo escuro
Parecem sonhos amortalhados...

Assim, nas trevas do mundo impuro,
Brilham as almas dos desolados.

Mesmo das noites a mais sombria
Sempre conduz-nos á luz do dia. »

Ergui os olhos para o Céo lindo:
Vi-o boiando n’um mar de luz...
E, então, minh’alma, n’um goso infindo,
Chorando e rindo, disse a Jesus:

« Guia o meu passo, nos bons caminhos,
Na longa estrada cheia de espinhos.

Dá-me nas noites, negras de dores,
Uma Cruz santa para adorar,
E em dias claros, cheios de flores,
Uma creança para beijar.

Junta os meus sonhos, no Azul dispersos,
Desce os teus olhos sobre os meus versos...

E vós, amigos tão carinhosos,
Irmãos queridos que me adorais,
E nos espinhos tão dolorosos,
De minha estrada tambem pisais...

Velai commigo, longe da luz,
Que já levantam a minha Cruz.


A hora triste já vem chegando
De nossa longa separação...
Que lança aguda vai traspassando,
De lado a lado meu coração!

Não adormeçam, meus bem amados,
Já vejo os cravos ensanguentados.

Longe, bem longe, naquelle monte.
Não brilha um astro de luz divina?
E’ o diadema de minha fronte,
E’ a esperança que me illumina!

A Cruz bemdita, que aterra o vicio,
Fogueira ardente do sacrificio.

Adeus, da vida sagrados laços...
Adeus, ó lirios de meu sacrario!
A Cruz, no monte, mostra-me os braços..
Eu vou subindo para o Calvario.

Ficai no valle, pobres irmãos,
Da vóvósinha beijando as mãos.

E si ella, inquieta, com a voz tremente.
Ouvindo as aves pela manhã,
Interrogar-vos anciosamente:
« Que é do sorriso de vossa irmã?

Dizei, alegres: « Foi passeiar...
Foi colher flores para o Altar. »


E, quando a tarde vier deixando
Nos labios todos saudosos ais,
E a pobre santa falar chorando:
« A minha neta não volta mais? »

Dizei sem prantos: « A tarde é linda...
Anda nos campos, brincando ainda. »

Livrai su’alma do frio açoite
Das ventanias que traz o Inverno...
Cerrai-lhe os olhos, na grande noite,
Na noite immensa do somno eterno.

Anjo da guarda, de rosto ameno,
Mostra-me o trilho do Nazareno...

E... adeus, ó lirios do meu sacrario,
Que eu vou subindo para o Calvario!"
IRINEO;Auta de Souza;"Num dia turvo assim foi que partiste
Cheio de dor e de tristeza cheio.
Eu fiquei a chorar num doudo anceio
Olhando o espaço merencorio, triste.

Não sei se magua mais profunda existe
Que esta saudade que me opprime o seio,
Pois a amargura que ferir-me veio
Naquelle dia, ó meu irmão! persiste.

Os annos que se foram! Emtanto eu scisnio
A todo o instante, no profundo abysmo
Que veio a morte entre nós dous abrir.

Mas cada noute, n’aza de uma prece,
Ou num raio de sol quando amanhece,
Vejo tu’ alma para o ceu subir..."
JESUS! MARIA!;Auta de Souza;"Meu coração guarda escritos
E canta em doce harmonia
Estes dois nomes benditos:"
JESUS! MARIA!;Auta de Souza;"Se o dia nasce e, na altura,
O sol formoso irradia,
Minh’alma acorda e murmura:"
JESUS! MARIA!;Auta de Souza;"Se a noite desce e, tão brando,
O Sonho azul me inebria,
Sempre adormeço cantando:"
JESUS! MARIA!;Auta de Souza;"Da ilusão se o sopro lindo
Todo o meu ser extasia,
Alegre digo, sorrindo:"
JESUS! MARIA!;Auta de Souza;"Meu coração, quando pulsa,
Louco de dor e agonia,
Ainda grito convulsa:"
JESUS! MARIA!;Auta de Souza;"Jesus! Maria! Invocando
Em vós o sol que alumia,
Quero morrer soluçando:"
JESUS! MARIA!;Auta de Souza;"Noites amadas

Ó noites claras de lua cheia!
Em vosso seio, noites chorosas,
Minh’alma canta como a sereia,
Vive cantando n’um mar de rosas;

Noites queridas que Deus prateia
Com a luz dos sonhos das nebulosas,
Ó noites claras de lua cheia,
Como eu vos amo, noites formosas!

Vós sois um rio de luz sagrada
Onde, sonhando, passa embalada
Minha Esperança de mágoas nua...

Ó noites claras de lua plena
Que encheis a terra de paz serena,
Como eu vos amo, noites de lua!"
OBRIGADA!;Auta de Souza;"... E tu rezas por mim! Como agradeço
Essa esmola gentil de teu carinho...
Como as torturas de minh’alma esqueço
Nessa tua oração, floco de arminho!

Eu te bemdigo, ó santa que estremeço,
Alma tão pura como a flor do linho.
E’ tua prece á magua que padeço
Aza de pomba defendendo um ninho!

Reza, creança! Junta as mãos nevadas
E cerra as niveas palpebras amadas
Sobre os teus olhos como um lindo véo...

Depois, nas azas de uma prece ardente,
Deixa cantar minh’alma docemente,
Deixa subir meu coração ao Céo!"
DE JOELHOS;Auta de Souza;"Ajoelhada, ó minh’alma, abraçando o madeiro
Em que morreu Jesus, o teu celeste amigo!
A seus pés acharás o pouso derradeiro,
O derradeiro amparo, o derradeiro abrigo.

Ajoelha e soluça... A noite, mãe piedosa,
Te aperta contra o seio e te ensina a rezar...
Balbucia a oração, pequenina e formosa,
Das estrelas no céu e das ondas no Mar.

Ajoelha e soluça, implorando a alegria
Que a saudade sem fim do coração te arranca,
E a graça de viver, como a Virgem Maria,
Eternamente pura, eternamente branca.

Ajoelha e repete a prece imaculada
Que aprendeste a rezar no tempo de criança;
Deixa a prece subir como uma ária encantada
Se evolando da terra ao País da Esperança.

Ajoelha e soluça... A dúvida, que importa?
Ninguém poderá rir ante uma dor tamanha...
Todos beijam a Cruz, toda a descrença é morta
Quando se chega ao pé da sagrada montanha.

De joelhos, minh’alma, ao pé do lenho santo
Em que sofre Jesus a derradeira pena!
Deixa cair-lhe aos pés em gotas o teu pranto...
Que as enxugue no Céu a doce Madalena!

Ajoelha e soluça, implorando a alegria
Que a saudade sem fim do coração te arranca,
E a graça de viver, como a Virgem Maria,
Eternamente pura, eternamente branca..."
NA JUDÉA;Auta de Souza;"Tinha Jesus no olhar o doce azul dos mares
E no cabello d’oiro os raios estrellares.

No seu sorriso em flor alguma cousa havia
Dos beijos virginaes dos labios de Maria.

Seu passo era tão leve e sua voz tão mansa
Como deve ser leve um sonho de creança.

Elle vinha do Céo dizer ao mundo inteiro:
«Eu sou filho de Deus, Messias verdadeiro.»

O povo soluçava ouvindo a voz dolente
Do pallido Jesus, tão doce e tão clemente!

E Maria tambem, lembrando a prophecia
Do velho Simeão, da espada da agonia,


Soluçava de dor fitando os olhos castos
No rosto de seu filho, em seus cabellos bastos.

Mas Jesus, a sorrir, fallava á turba immensa,
Silenciosa a escutar, de sua voz suspensa...

E a palavra de luz de seus labios descia,
Como o pranto sem fim dos olhos de Maria."
A JULIA;Auta de Souza;"No teu olhar, cheio da luz chorosa
Que envolve o Espaço quando a tarde expira,
Bóia uma doce mágoa lacrimosa,
Uma saudade indefinida gira.

E quando afirmes que não tem começo
A dor sem fim que no teu seio existe
Queres assim, eu muito bem conheço,
Fazer-me crer que já nasceste triste.

E falas a sorrir: “Essa dolente
Tristeza amarga que me empana o olhar
É a vaga chorando eternamente
Por não poder se separar do mar...”


E se te fito a umedecida boca
E vejo rubro o lábio que sorri,
Logo pergunto, num cismar de louca,
À mente e ao coração, se és tu quem ri.

Pois é tão mansa a chama destes olhos
Envoltos na carícia do sorriso,
Que eu penso que teus cílios são abrolhos,
Abrolhos rodeando um paraíso..."
LAGRIMAS;Auta de Souza;"Eu não sei o que tenho... Essa tristeza
Que um sorriso de amor nem mesmo aclara,
Parece vir de alguma fonte amara
Ou de um rio de dor na correnteza.

Minh’alma triste na agonia presa,
Não compreende esta ventura clara,
Essa harmonia maviosa e rara
Que ouve cantar além, pela devesa.

Eu não sei o que tenho... Esse martírio,
Essa saudade roxa como um lírio,
Pranto sem fim que dos meus olhos corre,

Ai, deve ser o trágico tormento,
O estertor prolongado, lento, lento,
Do último adeus de um coração que morre..."
